host_time_unix,host_monotonic_s,phase,watts
1788739329.9977078,2219571.900450446,active:t08:task_head,97.86
1788739330.0077949,2219571.910537759,active:t08:task_head,97.86
1788739330.0178545,2219571.920597155,active:t08:task_head,97.86
1788739330.0279193,2219571.930662016,active:t08:task_head,97.86
1788739330.0379913,2219571.940733879,active:t08:task_head,97.86
1788739330.048056,2219571.950798545,active:t08:task_head,97.86
1788739330.058129,2219571.960871881,active:t08:task_head,97.86
1788739330.0681934,2219571.970936307,active:t08:task_head,97.86
1788739330.0782666,2219571.981009417,active:t08:task_head,97.86
1788739330.0883346,2219571.991077363,active:t08:task_head,97.86
1788739330.0984006,2219572.00114316,active:t08:task_head,97.86
1788739330.1084707,2219572.01121356,active:t08:task_head,97.86
1788739330.1185381,2219572.021281113,active:t08:task_head,97.86
1788739330.1286051,2219572.03134799,active:t08:task_head,97.86
1788739330.1386743,2219572.041416959,active:t08:task_head,97.86
1788739330.1487563,2219572.051499102,active:t08:task_head,97.86
1788739330.1588235,2219572.061566116,active:t08:task_head,97.86
1788739330.1688814,2219572.071624288,active:t08:task_head,97.86
1788739330.1789489,2219572.081691597,active:t08:task_head,97.86
1788739330.1890166,2219572.091759417,active:t08:task_head,97.86
1788739330.1990821,2219572.101825002,active:t08:task_head,97.86
1788739330.2091484,2219572.111891215,active:t08:task_head,97.86
1788739330.2192168,2219572.121959759,active:t08:task_head,97.86
1788739330.2292862,2219572.13202886,active:t08:task_head,97.86
1788739330.2393565,2219572.142099305,active:t08:task_head,97.86
1788739330.249438,2219572.152180868,active:t08:task_head,97.86
1788739330.2594922,2219572.16223494,active:t08:task_head,97.86
1788739330.2695718,2219572.172314866,active:t08:task_head,97.86
1788739330.279643,2219572.182385936,active:t08:task_head,97.86
1788739330.2897012,2219572.192443863,active:t08:task_head,97.86
1788739330.2997646,2219572.202507598,active:t08:task_head,97.86
1788739330.3098319,2219572.212574652,active:t08:task_head,97.86
1788739330.3198974,2219572.222640133,active:t08:task_head,97.86
1788739330.3299663,2219572.232708997,active:t08:task_head,97.86
1788739330.3400447,2219572.242787651,active:t08:task_head,97.86
1788739330.3500977,2219572.252840426,active:t08:task_head,97.86
1788739330.3601675,2219572.262910235,active:t08:task_head,97.86
1788739330.3702364,2219572.27297912,active:t08:task_head,95.51
1788739330.3803148,2219572.283057862,active:t08:task_head,95.51
1788739330.3903723,2219572.293115041,active:t08:task_head,95.51
1788739330.400438,2219572.30318087,active:t08:task_head,95.51
1788739330.4105034,2219572.31324623,active:t08:task_head,95.51
1788739330.4205694,2219572.323312159,active:t08:task_head,95.51
1788739330.4306376,2219572.333380291,active:t08:task_head,95.51
1788739330.4407063,2219572.343449144,active:t08:task_head,95.51
1788739330.4507735,2219572.353516327,active:t08:task_head,95.51
1788739330.4608374,2219572.363580173,active:t08:task_head,95.51
1788739330.470908,2219572.373650798,active:t08:task_head,95.51
1788739330.4809747,2219572.383717228,active:t08:task_head,95.51
1788739330.4910424,2219572.393785139,active:t08:task_head,95.51
1788739330.5011096,2219572.403852219,active:t08:task_head,95.51
1788739330.511176,2219572.413918892,active:t08:task_head,95.51
1788739330.5212524,2219572.423995233,active:t08:task_head,95.51
1788739330.5313113,2219572.434054231,active:t08:task_head,95.51
1788739330.5414085,2219572.444151376,active:t08:task_head,95.51
1788739330.5514877,2219572.454230502,active:t08:task_head,95.51
1788739330.5615635,2219572.464306139,active:t08:task_head,95.51
1788739330.5716252,2219572.474367847,active:t08:task_head,95.51
1788739330.5817053,2219572.48444794,active:t08:task_head,95.51
1788739330.591762,2219572.494504871,active:t08:task_head,95.51
1788739330.6018255,2219572.504568417,active:t08:task_head,95.51
1788739330.6118963,2219572.51463902,active:t08:task_head,95.51
1788739330.6219604,2219572.524703318,active:t08:task_head,95.51
1788739330.6320279,2219572.534770667,active:t08:task_head,95.51
1788739330.642106,2219572.544848792,active:t08:task_head,95.51
1788739330.6521597,2219572.554902473,active:t08:task_head,95.51
1788739330.662238,2219572.564980793,active:t08:task_head,95.51
1788739330.672303,2219572.575045746,active:t08:task_head,95.51
1788739330.6823592,2219572.585102082,active:t08:task_head,95.51
1788739330.692429,2219572.59517179,active:t08:task_head,95.51
1788739330.7024941,2219572.605236895,active:t08:task_head,95.51
1788739330.7125633,2219572.615306034,active:t08:task_head,95.51
1788739330.722631,2219572.625373765,active:t08:task_head,95.51
1788739330.7326996,2219572.635442597,active:t08:task_head,95.51
1788739330.742766,2219572.645508593,active:t08:task_head,95.51
1788739330.7528288,2219572.655571758,active:t08:task_head,95.51
1788739330.7629027,2219572.665645542,active:t08:task_head,95.51
1788739330.7729647,2219572.675707327,active:t08:task_head,95.51
1788739330.7830307,2219572.685773631,active:t08:task_head,95.51
1788739330.793108,2219572.695850772,active:t08:task_head,95.51
1788739330.803178,2219572.705920861,active:t08:task_head,95.51
1788739330.8132305,2219572.715973361,active:t08:task_head,95.51
1788739330.823299,2219572.726041526,active:t08:task_head,95.51
1788739330.8333695,2219572.736112323,active:t08:task_head,95.51
1788739330.843434,2219572.746176766,active:t08:task_head,95.51
1788739330.853507,2219572.756249868,active:t08:task_head,95.51
1788739330.863586,2219572.766328855,active:t08:task_head,95.51
1788739330.873652,2219572.77639474,active:t08:task_head,95.67
1788739330.88371,2219572.78645291,active:t08:task_head,95.67
1788739330.8937762,2219572.796518949,active:t08:task_head,95.67
1788739330.9038534,2219572.806596031,active:t08:task_head,95.67
1788739330.9139092,2219572.816652027,active:t08:task_head,95.67
1788739330.923976,2219572.826718837,active:t08:task_head,95.67
1788739330.9340465,2219572.836789216,active:t08:task_head,95.67
1788739330.9441128,2219572.846855692,active:t08:task_head,95.67
1788739330.9541793,2219572.856922122,active:t08:task_head,95.67
1788739330.9642482,2219572.866990822,active:t08:task_head,95.67
1788739330.9743109,2219572.87705364,active:t08:task_head,95.67
1788739330.9843824,2219572.88712529,active:t08:task_head,95.67
1788739330.9944503,2219572.897193109,active:t08:task_head,95.67
1788739331.004516,2219572.907258693,active:t08:task_head,95.67
1788739331.0145855,2219572.917328569,active:t08:task_head,95.67
1788739331.0246522,2219572.927395026,active:t08:task_head,95.67
1788739331.0347216,2219572.937464273,active:t08:task_head,95.67
1788739331.0447893,2219572.947532135,active:t08:task_head,95.67
1788739331.054857,2219572.957599702,active:t08:task_head,95.67
1788739331.064935,2219572.967677752,active:t08:task_head,95.67
1788739331.0749996,2219572.977742256,active:t08:task_head,95.67
1788739331.0850706,2219572.987813408,active:t08:task_head,95.67
1788739331.0951276,2219572.997870259,active:t08:task_head,95.67
1788739331.1051958,2219573.007938509,active:t08:task_head,95.67
1788739331.1152632,2219573.018005968,active:t08:task_head,95.67
1788739331.125346,2219573.028088742,active:t08:task_head,95.67
1788739331.1353996,2219573.038142377,active:t08:task_head,95.67
1788739331.1454697,2219573.04821244,active:t08:task_head,95.67
1788739331.155536,2219573.058278735,active:t08:task_head,95.67
1788739331.1656046,2219573.068347368,active:t08:task_head,95.67
1788739331.1756833,2219573.078426089,active:t08:task_head,95.67
1788739331.1857424,2219573.088485017,active:t08:task_head,95.67
1788739331.1958144,2219573.098557049,active:t08:task_head,95.67
1788739331.2058783,2219573.108621063,active:t08:task_head,95.67
1788739331.215943,2219573.118685913,active:t08:task_head,95.67
1788739331.2260087,2219573.128751339,active:t08:task_head,95.67
1788739331.2360795,2219573.138822175,active:t08:task_head,95.67
1788739331.2461576,2219573.148900324,active:t08:task_head,95.67
1788739331.256212,2219573.158954736,active:t08:task_head,95.67
1788739331.266286,2219573.169028493,active:t08:task_head,95.67
1788739331.2763534,2219573.179096029,active:t08:task_head,95.67
1788739331.2864692,2219573.189211788,active:t08:task_head,95.67
1788739331.2964876,2219573.199230518,active:t08:task_head,95.67
1788739331.3065555,2219573.209298222,active:t08:task_head,95.67
1788739331.316639,2219573.219381732,active:t08:task_head,95.67
1788739331.326695,2219573.229437762,active:t08:task_head,95.67
1788739331.3367743,2219573.239517172,active:t08:task_head,95.67
1788739331.3468294,2219573.249572098,active:t08:task_head,95.67
1788739331.3569021,2219573.259644869,active:t08:task_head,95.67
1788739331.3669674,2219573.269710289,active:t08:task_head,95.49
1788739331.3770454,2219573.279788338,active:t08:task_head,95.49
1788739331.3871045,2219573.289847258,active:t08:task_head,95.49
1788739331.3971758,2219573.299918613,active:t08:task_head,95.49
1788739331.4072402,2219573.309983052,active:t08:task_head,95.49
1788739331.4173083,2219573.32005122,active:t08:task_head,95.49
1788739331.4273763,2219573.330119068,active:t08:task_head,95.49
