batch_index,batch_size_videos,model_boundary_cuda_ms,preprocessing_ms,host_to_device_ms,component_sum_decode_processor_transfer_model_ms,vision_block0_input_shape,language_block0_input_shape
111,2,61.897727966308594,418.28395426273346,13.018101453781128,493.1997836828232,"[3136, 1024]","[2, 446, 2048]"
112,2,61.44819259643555,433.8512569665909,13.130314648151398,508.4297642111778,"[3136, 1024]","[2, 446, 2048]"
113,2,61.439998626708984,414.5635589957237,12.924887239933014,488.9284448623657,"[3136, 1024]","[2, 446, 2048]"
114,2,60.98227310180664,183.84791165590286,13.294540345668793,258.1247251033783,"[3136, 1024]","[2, 446, 2048]"
115,2,61.08467102050781,375.34772604703903,13.371773064136505,449.80417013168335,"[3136, 1024]","[2, 446, 2048]"
116,2,60.35865783691406,340.5303731560707,11.964298784732819,412.8533297777176,"[3136, 1024]","[2, 446, 2048]"
117,2,60.19686508178711,427.7888387441635,11.910602450370789,499.8963062763214,"[3136, 1024]","[2, 446, 2048]"
118,2,60.85222244262695,348.4992906451225,11.343732476234436,420.6952455639839,"[3136, 1024]","[2, 446, 2048]"
119,2,60.883968353271484,383.316770195961,12.331217527389526,456.531956076622,"[3136, 1024]","[2, 446, 2048]"
120,2,60.95155334472656,341.43390506505966,12.650653719902039,415.03611212968826,"[3136, 1024]","[2, 446, 2048]"
121,2,60.95667266845703,310.55375188589096,12.460790574550629,383.9712151288986,"[3136, 1024]","[2, 446, 2048]"
122,2,60.411903381347656,479.01032119989395,12.636333703994751,552.0585582852364,"[3136, 1024]","[2, 446, 2048]"
123,2,60.45491027832031,460.855208337307,11.821508407592773,533.1316270232201,"[3136, 1024]","[2, 446, 2048]"
124,2,60.9884147644043,302.7902841567993,11.393368244171143,375.17206716537476,"[3136, 1024]","[2, 446, 2048]"
125,2,62.60531234741211,315.31454622745514,11.732503771781921,389.65236234664917,"[3136, 1024]","[2, 446, 2048]"
126,2,61.471744537353516,288.1454601883888,11.335350573062897,360.95255529880524,"[3136, 1024]","[2, 446, 2048]"
127,2,61.06419372558594,211.5524709224701,10.955817997455597,283.5724826455116,"[3136, 1024]","[2, 446, 2048]"
128,2,60.53478240966797,367.58630722761154,10.709211230278015,438.8303008675575,"[3136, 1024]","[2, 446, 2048]"
129,2,60.254207611083984,359.4340980052948,10.060086846351624,429.7483924627304,"[3136, 1024]","[2, 446, 2048]"
130,2,60.665855407714844,547.8548929095268,9.891726076602936,618.4124743938446,"[3136, 1024]","[2, 446, 2048]"
131,2,60.78361511230469,255.1354393362999,10.21391898393631,326.1329734325409,"[3136, 1024]","[2, 446, 2048]"
132,2,60.74163055419922,393.616147339344,10.206863284111023,464.56464117765427,"[3136, 1024]","[2, 446, 2048]"
133,2,62.02265548706055,301.1264204978943,10.735131800174713,373.88420778512955,"[3136, 1024]","[2, 446, 2048]"
134,2,60.730369567871094,413.80152851343155,10.141327977180481,484.6732260584831,"[3136, 1024]","[2, 446, 2048]"
135,2,60.869632720947266,515.9800723195076,12.89001852273941,589.7397235631943,"[3136, 1024]","[2, 446, 2048]"
