owner,runs_root,run_name,run_path,file_count,bytes,gib,checkpoint_count,checkpoint_bytes,best_checkpoint_count,best_checkpoint_paths,has_metrics,has_config,latest_modified_utc,classification,retention_recommendation
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,caltech101_10class_router_rebalance_final_calibration_epoch51,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/caltech101_10class_router_rebalance_final_calibration_epoch51,39,228093685,0.212429,12,214463552,5,best_continuation_from_epoch_0050.pt|best_observed_test_checkpoint.pt|best_train_loss_checkpoint.pt|ema_best_observed_test_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-12T03:10:03.784345+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,caltech101_10class_router_rebalance_final_epoch56,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/caltech101_10class_router_rebalance_final_epoch56,46,247569852,0.230567,14,232530888,5,best_continuation_from_epoch_0051.pt|best_observed_test_checkpoint.pt|best_train_loss_checkpoint.pt|ema_best_observed_test_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-12T03:47:02.063251+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,caltech101_10class_unseen_eval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/caltech101_10class_unseen_eval,19,3214725,0.002994,1,229026,0,,true,true,2026-08-12T03:44:43.676559+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,heldout_eval_exploratory_interpolation75,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/heldout_eval_exploratory_interpolation75,19,3215113,0.002994,1,229026,0,,true,true,2026-08-12T03:48:10.824322+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,heldout_eval_final_compromise_epoch56,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/heldout_eval_final_compromise_epoch56,19,3216833,0.002996,1,229026,0,,true,true,2026-08-12T03:42:30.277119+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,heldout_eval_fixed_interpolation50,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/heldout_eval_fixed_interpolation50,19,3215873,0.002995,1,229026,0,,true,true,2026-08-12T03:42:44.257525+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,heldout_eval_pretrain_epoch30,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/heldout_eval_pretrain_epoch30,19,3208769,0.002988,1,229026,0,,true,true,2026-08-12T03:42:15.400674+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,heldout_eval_target_epoch50,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/heldout_eval_target_epoch50,13,783044,0.000729,1,229026,0,,true,true,2026-08-12T03:38:21.013996+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,target_eval_exploratory_interpolation75,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/target_eval_exploratory_interpolation75,13,2945103,0.002743,1,1013090,0,,true,true,2026-08-12T03:47:57.000119+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,target_eval_fixed_interpolation50,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/target_eval_fixed_interpolation50,13,2944808,0.002743,1,1013090,0,,true,true,2026-08-12T03:40:24.260881+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,target_eval_pretrain_epoch30,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/target_eval_pretrain_epoch30,13,2945039,0.002743,1,1013090,0,,true,true,2026-08-12T03:49:40.781505+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs,target_eval_target_epoch50,experiments/qwen3_vl_embedding_2b_caltech101_object10_optical_retrieval/runs/target_eval_target_epoch50,13,2942302,0.002740,1,1013090,0,,true,true,2026-08-12T03:50:09.409835+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_caltech101_robust_hybrid_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_robust_hybrid_retrieval/runs,caltech101_robust_hybrid_moe4,experiments/qwen3_vl_embedding_2b_caltech101_robust_hybrid_retrieval/runs/caltech101_robust_hybrid_moe4,41,166654991,0.155210,11,149921230,2,best_train_loss_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-15T15:12:29.668448+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_caltech101_robust_hybrid_retrieval,experiments/qwen3_vl_embedding_2b_caltech101_robust_hybrid_retrieval/runs,caltech101_target10_finetune_epoch60,experiments/qwen3_vl_embedding_2b_caltech101_robust_hybrid_retrieval/runs/caltech101_target10_finetune_epoch60,43,264028062,0.245895,12,226940634,5,best_continuation_from_epoch_0040.pt|best_observed_test_checkpoint.pt|best_train_loss_checkpoint.pt|ema_best_observed_test_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-16T01:00:50.546173+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_cifar10_electronic_retrieval,experiments/qwen3_vl_embedding_2b_cifar10_electronic_retrieval/runs,cifar10_electronic_vision2d_no_deepstack,experiments/qwen3_vl_embedding_2b_cifar10_electronic_retrieval/runs/cifar10_electronic_vision2d_no_deepstack,18,133010471,0.123876,6,122635220,4,best_observed_test_checkpoint.pt|best_train_loss_checkpoint.pt|ema_best_observed_test_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-16T14:01:10.772393+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_cifar10_electronic_retrieval,experiments/qwen3_vl_embedding_2b_cifar10_electronic_retrieval/runs,smoke_cifar10_electronic_vision2d_no_deepstack,experiments/qwen3_vl_embedding_2b_cifar10_electronic_retrieval/runs/smoke_cifar10_electronic_vision2d_no_deepstack,26,135159759,0.125877,6,122635220,4,best_observed_test_checkpoint.pt|best_train_loss_checkpoint.pt|ema_best_observed_test_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-16T09:06:33.831083+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_coco_duts_vision_optical_moe16_pretrain,experiments/qwen3_vl_embedding_2b_coco_duts_vision_optical_moe16_pretrain/runs,coco_duts_vision_optical_moe16_pretrain,experiments/qwen3_vl_embedding_2b_coco_duts_vision_optical_moe16_pretrain/runs/coco_duts_vision_optical_moe16_pretrain,228,471350701,0.438980,9,407214522,2,checkpoints/coco_backbone_best_train_loss.pt|checkpoints/duts_student_best_train_loss.pt,false,true,2026-07-30T01:56:42.584791+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_fss1000_saliency_coco_duts_pretrained_moe16,experiments/qwen3_vl_embedding_2b_fss1000_saliency_coco_duts_pretrained_moe16/runs,fss1000_saliency_coco_duts_pretrained_moe16,experiments/qwen3_vl_embedding_2b_fss1000_saliency_coco_duts_pretrained_moe16/runs/fss1000_saliency_coco_duts_pretrained_moe16,554,195194777,0.181789,7,113523102,1,checkpoints/fss_student_best_train_loss.pt,true,true,2026-07-30T10:18:40.921033+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_fss1000_vision_optical_saliency,experiments/qwen3_vl_embedding_2b_fss1000_vision_optical_saliency/runs,fss1000_saliency,experiments/qwen3_vl_embedding_2b_fss1000_vision_optical_saliency/runs/fss1000_saliency,84,1094392762,1.019233,4,58735914,2,checkpoints/student_best_train_loss.pt|checkpoints/teacher_best_train_loss.pt,true,true,2026-07-28T17:00:59.259929+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_fss1000_vision_optical_saliency,experiments/qwen3_vl_embedding_2b_fss1000_vision_optical_saliency/runs,fss1000_saliency_seen100_finetune,experiments/qwen3_vl_embedding_2b_fss1000_vision_optical_saliency/runs/fss1000_saliency_seen100_finetune,168,356501490,0.332018,7,186109648,1,checkpoints/student_best_train_loss.pt,true,true,2026-07-30T15:26:03.657728+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_fss1000_vision_optical_saliency,experiments/qwen3_vl_embedding_2b_fss1000_vision_optical_saliency/runs,fss1000_saliency_single_layer_from_scratch_100ep,experiments/qwen3_vl_embedding_2b_fss1000_vision_optical_saliency/runs/fss1000_saliency_single_layer_from_scratch_100ep,83,345753393,0.322008,12,319042810,1,checkpoints/student_best_train_loss.pt,true,true,2026-07-29T06:58:45.249242+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval,experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval/runs,archive,experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval/runs/archive,264,850982063,0.792539,37,701082246,5,qwen3_vl_embedding_2b_grocery10_moe4_from31_strong_ema/best_continuation_from_epoch_0026.pt|qwen3_vl_embedding_2b_grocery10_moe4_from31_strong_ema/best_train_loss_checkpoint.pt|qwen3_vl_embedding_2b_grocery10_moe4_from31_strong_ema/ema_best_train_loss_checkpoint.pt|qwen3_vl_embedding_2b_grocery10_moe4_hardware_robust/best_train_loss_checkpoint.pt|qwen3_vl_embedding_2b_grocery10_replaced_continue_epoch141_stronger_augmentation_ema/ema_best_train_loss_checkpoint.pt,true,true,2026-08-11T08:49:43.728019+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval,experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval/runs,optimization_moe4_response_grocery10_epoch40,experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval/runs/optimization_moe4_response_grocery10_epoch40,47,256751022,0.239118,13,222381728,5,best_continuation_from_epoch_0026.pt|best_observed_test_checkpoint.pt|best_train_loss_checkpoint.pt|ema_best_observed_test_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-11T10:15:00.071996+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval,experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval/runs,optimization_moe4_response_grocery31_pretrain,experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval/runs/optimization_moe4_response_grocery31_pretrain,45,224637059,0.209210,12,184727318,4,best_observed_test_checkpoint.pt|best_train_loss_checkpoint.pt|ema_best_observed_test_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-11T10:01:16.140078+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval,experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval/runs,release_moe4_grocery10_epoch40,experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval/runs/release_moe4_grocery10_epoch40,40,186430205,0.173627,11,175543090,3,best_continuation_from_epoch_0026.pt|best_train_loss_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-11T08:49:43.748019+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval,experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval/runs,release_moe4_grocery31_pretrain,experiments/qwen3_vl_embedding_2b_grocery10_optical_retrieval/runs/release_moe4_grocery31_pretrain,28,138964803,0.129421,9,129188726,2,best_train_loss_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-06T11:19:39.060493+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_robust_hybrid_retrieval,experiments/qwen3_vl_embedding_2b_grocery10_robust_hybrid_retrieval/runs,robust_hybrid_moe4_from_scratch,experiments/qwen3_vl_embedding_2b_grocery10_robust_hybrid_retrieval/runs/robust_hybrid_moe4_from_scratch,66,296538842,0.276173,19,248728038,4,best_observed_test_checkpoint.pt|best_train_loss_checkpoint.pt|ema_best_observed_test_checkpoint.pt|ema_best_train_loss_checkpoint.pt,true,true,2026-08-15T13:42:32.151489+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs,optimization,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs/optimization,129,1504716285,1.401376,18,1492171932,10,nonshared_grocery10_from31_finetune/checkpoints/best_observed_test_top1_checkpoint.pt|nonshared_grocery10_from31_finetune/checkpoints/best_train_loss_checkpoint.pt|nonshared_grocery10_from31_finetune/checkpoints/ema_best_observed_test_top1_checkpoint.pt|nonshared_grocery31_pretrain/checkpoints/best_observed_test_top1_checkpoint.pt|nonshared_grocery31_pretrain/checkpoints/best_train_loss_checkpoint.pt|nonshared_grocery31_pretrain/checkpoints/ema_best_observed_test_top1_checkpoint.pt|shared_grocery10_from31_finetune/checkpoints/best_observed_test_top1_checkpoint.pt|shared_grocery10_from31_finetune/checkpoints/best_train_loss_checkpoint.pt|shared_grocery10_from31_finetune/checkpoints/ema_best_observed_test_top1_checkpoint.pt|shared_grocery31_pretrain/checkpoints/best_train_loss_checkpoint.pt,true,true,2026-08-11T02:00:30.781232+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs,qwen3_vl_embedding_2b_grocery10_tokenwise_moe4_global,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs/qwen3_vl_embedding_2b_grocery10_tokenwise_moe4_global,29,25836360,0.024062,2,21879869,1,checkpoints/best_train_loss_checkpoint.pt,true,true,2026-08-10T08:21:45.061493+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs,qwen3_vl_embedding_2b_grocery10_tokenwise_moe4_second_expert,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs/qwen3_vl_embedding_2b_grocery10_tokenwise_moe4_second_expert,28,2126497,0.001980,2,318397,1,checkpoints/best_train_loss_checkpoint.pt,true,true,2026-08-10T11:09:21.746749+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs,qwen3_vl_embedding_2b_grocery10_tokenwise_moe4_smoke,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs/qwen3_vl_embedding_2b_grocery10_tokenwise_moe4_smoke,19,22114653,0.020596,2,21879357,1,checkpoints/best_train_loss_checkpoint.pt,true,true,2026-08-10T06:38:05.542325+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs,qwen3_vl_embedding_2b_grocery10_tokenwise_vision_language_moe4_nonshared_8um,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs/qwen3_vl_embedding_2b_grocery10_tokenwise_vision_language_moe4_nonshared_8um,41,279817038,0.260600,3,274252964,2,checkpoints/best_observed_test_top1_checkpoint.pt|checkpoints/best_train_loss_checkpoint.pt,true,true,2026-08-10T14:00:16.368028+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs,qwen3_vl_embedding_2b_grocery10_tokenwise_vision_language_moe4_shared_8um,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs/qwen3_vl_embedding_2b_grocery10_tokenwise_vision_language_moe4_shared_8um,41,222312067,0.207044,3,216744932,2,checkpoints/best_observed_test_top1_checkpoint.pt|checkpoints/best_train_loss_checkpoint.pt,true,true,2026-08-10T13:56:40.960834+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs,qwen3_vl_embedding_2b_grocery10_tokenwise_vision_language_moe4_smoke,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs/qwen3_vl_embedding_2b_grocery10_tokenwise_vision_language_moe4_smoke,22,217226829,0.202308,3,216744932,2,checkpoints/best_observed_test_top1_checkpoint.pt|checkpoints/best_train_loss_checkpoint.pt,true,true,2026-08-10T12:57:10.135939+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs,smoke,experiments/qwen3_vl_embedding_2b_grocery10_tokenwise_optical_moe4/runs/smoke,25,457570659,0.426146,5,457089206,3,nonshared_optimization/checkpoints/best_observed_test_top1_checkpoint.pt|nonshared_optimization/checkpoints/best_train_loss_checkpoint.pt|nonshared_optimization/checkpoints/ema_best_observed_test_top1_checkpoint.pt,true,true,2026-08-10T16:21:37.270162+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs,isic2016_skin_lesion_coco_duts_pretrained,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs/isic2016_skin_lesion_coco_duts_pretrained,1037,333473839,0.310572,12,194625624,1,checkpoints/isic_student_best_train_loss.pt,true,true,2026-07-30T11:21:03.382045+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs,isic2016_skin_lesion_coco_duts_pretrained_smoke,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs/isic2016_skin_lesion_coco_duts_pretrained_smoke,44,43105133,0.040145,2,32437604,1,checkpoints/isic_student_best_train_loss.pt,true,true,2026-07-30T09:35:23.506948+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs,isic2016_skin_lesion_resume_pretrained_unfrozen,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs/isic2016_skin_lesion_resume_pretrained_unfrozen,1049,1141062129,1.062697,22,1002933052,1,checkpoints/isic_student_best_train_loss.pt,true,true,2026-07-30T13:29:48.320989+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs,isic2016_skin_lesion_scratch,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs/isic2016_skin_lesion_scratch,1038,328460116,0.305902,12,194617944,1,checkpoints/isic_student_best_train_loss.pt,true,true,2026-07-30T11:21:42.153688+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs,isic2016_skin_lesion_scratch_optical_trainable_v2,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs/isic2016_skin_lesion_scratch_optical_trainable_v2,1038,680026898,0.633324,12,547040568,1,checkpoints/isic_student_best_train_loss.pt,true,true,2026-07-30T13:29:13.449016+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs,isic2016_skin_lesion_scratch_smoke,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs/isic2016_skin_lesion_scratch_smoke,37,94207419,0.087737,2,91173428,1,checkpoints/isic_student_best_train_loss.pt,true,true,2026-07-30T11:38:34.076485+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs,isic2016_vision2_hybrid,experiments/qwen3_vl_embedding_2b_isic2016_skin_lesion_optical_segmentation/runs/isic2016_vision2_hybrid,1036,314189765,0.292612,12,186375576,1,checkpoints/isic_student_best_train_loss.pt,true,true,2026-08-18T02:44:13.266932+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs,lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs/lsp_pose_optical_moe16,93,137863377,0.128395,10,124210727,2,checkpoints/student_best_train_loss.pt|checkpoints/teacher_best_train_loss.pt,false,true,2026-08-01T20:04:41.143139+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs,lsp_pose_optical_moe16_opt,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs/lsp_pose_optical_moe16_opt,7,21276538,0.019815,2,19960619,1,checkpoints/student_best_train_loss.pt,false,true,2026-08-09T07:51:05.297214+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs,lsp_pose_optical_moe16_opt2,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs/lsp_pose_optical_moe16_opt2,91,150334105,0.140010,10,136182261,2,checkpoints/student_best_train_loss.pt|checkpoints/teacher_best_train_loss.pt,false,true,2026-08-09T11:34:48.433639+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs,lsp_pose_optical_moe16_opt2_smoke,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs/lsp_pose_optical_moe16_opt2_smoke,45,80755708,0.075210,10,77071669,2,checkpoints/student_best_train_loss.pt|checkpoints/teacher_best_train_loss.pt,false,true,2026-08-09T07:56:38.008056+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs,lsp_pose_optical_moe16_opt3,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs/lsp_pose_optical_moe16_opt3,9,1858714241,1.731063,3,1857271513,1,checkpoints/student_best_train_loss.pt,false,true,2026-08-09T15:56:08.868229+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs,lsp_pose_optical_moe16_opt3_smoke,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs/lsp_pose_optical_moe16_opt3_smoke,9,31639196,0.029466,3,31567641,1,checkpoints/student_best_train_loss.pt,false,true,2026-08-09T11:43:24.127814+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs,lsp_pose_optical_moe16_opt4,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs/lsp_pose_optical_moe16_opt4,53,135566917,0.126257,8,127334266,1,checkpoints/student_best_train_loss.pt,false,true,2026-08-10T00:50:57.568414+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs,lsp_pose_optical_moe16_opt4_noema,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs/lsp_pose_optical_moe16_opt4_noema,6,27218702,0.025349,2,25946866,1,checkpoints/student_best_train_loss.pt,false,true,2026-08-09T18:20:50.402854+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs,lsp_pose_optical_moe16_opt4_nonorm,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs/lsp_pose_optical_moe16_opt4_nonorm,53,135754579,0.126431,8,127334330,1,checkpoints/student_best_train_loss.pt,false,true,2026-08-10T00:47:33.079108+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs,lsp_pose_optical_moe16_opt4_noroute,experiments/qwen3_vl_embedding_2b_lsp_pose_optical_moe16/runs/lsp_pose_optical_moe16_opt4_noroute,6,27218708,0.025349,2,25946866,1,checkpoints/student_best_train_loss.pt,false,true,2026-08-09T18:20:28.438816+00:00,checkpoint_without_clear_best,manual review before pruning
